"id","session","x","y","chosen","z","zscaled","time","trial","round","distance","type_choice","previous_reward"
1312,1,2,0,3,43,32,1736424759026,7,5,4,"Far",30
1312,1,1,2,18,9,11,1736424759838,8,5,3,"Far",43
1312,1,1,5,42,22,19,1736424760941,9,5,3,"Far",9
1312,1,6,6,55,25,21,1736424761880,10,5,6,"Far",22
1312,1,7,4,40,40,30,1736424762591,11,5,3,"Far",25
1312,1,7,2,24,37,28,1736424763366,12,5,2,"Far",40
1312,1,0,7,57,40,30,1736424764540,13,5,12,"Far",37
1312,1,2,3,27,1,6,1736424765472,14,5,6,"Far",40
1312,1,0,1,9,33,25,1736424766339,15,5,4,"Far",1
1312,1,0,0,1,34,26,1736424766859,16,5,1,"Near",33
1312,1,5,5,46,40,30,1736424768204,17,5,10,"Far",34
1312,1,6,3,31,28,22,1736424768892,18,5,3,"Far",40
1312,1,5,1,14,45,33,1736424769529,19,5,3,"Far",28
1312,1,3,1,12,21,18,1736424770149,20,5,2,"Far",45
1312,1,3,7,60,49,35,1736424771187,21,5,6,"Far",21
1312,1,1,6,50,28,22,1736424771916,22,5,3,"Far",49
1312,1,3,4,36,33,25,1736424772908,23,5,4,"Far",28
1312,1,6,4,39,50,36,1736424773710,24,5,3,"Far",33
1312,1,7,7,64,39,29,1736424774547,25,5,4,"Far",50
1312,1,1,6,50,42,35,1736424775483,0,6,NA,NA,NA
1312,1,3,3,28,31,27,1736424776222,1,6,5,"Far",42
1312,1,2,2,19,20,19,1736424776870,2,6,2,"Far",31
1312,1,1,1,10,1,6,1736424777643,3,6,2,"Far",20
1312,1,0,4,33,13,14,1736424778251,4,6,4,"Far",1
1312,1,3,4,36,31,27,1736424778936,5,6,3,"Far",13
1312,1,5,4,38,33,29,1736424779636,6,6,2,"Far",31
1312,1,7,3,32,46,38,1736424780321,7,6,3,"Far",33
1312,1,6,2,23,29,26,1736424781022,8,6,2,"Far",46
1312,1,6,1,15,35,30,1736424781560,9,6,1,"Near",29
1312,1,5,0,6,26,24,1736424782187,10,6,2,"Far",35
1312,1,3,0,4,12,14,1736424783065,11,6,2,"Far",26
1312,1,1,0,2,21,20,1736424783795,12,6,2,"Far",12
1312,1,3,6,52,43,36,1736424784960,13,6,8,"Far",21
1312,1,5,6,54,16,17,1736424785762,14,6,2,"Far",43
1312,1,7,6,56,33,29,1736424786444,15,6,2,"Far",16
1312,1,6,7,63,19,19,1736424787094,16,6,2,"Far",33
1312,1,4,7,61,40,34,1736424787844,17,6,2,"Far",19
1312,1,2,7,59,30,27,1736424788518,18,6,2,"Far",40
1312,1,2,5,43,33,29,1736424789451,19,6,2,"Far",30
1312,1,2,4,35,33,29,1736424790022,20,6,1,"Near",33
1312,1,4,1,13,28,25,1736424790915,21,6,5,"Far",33
1312,1,4,3,29,40,34,1736424791778,22,6,2,"Far",28
1312,1,6,4,39,38,32,1736424792667,23,6,3,"Far",40
1312,1,6,5,47,33,29,1736424793185,24,6,1,"Near",38
1312,1,0,2,17,20,19,1736424794171,25,6,9,"Far",33
1312,1,4,0,5,26,25,1736424795292,0,7,NA,NA,NA
1312,1,1,3,26,37,33,1736424796219,1,7,6,"Far",26
1312,1,3,4,36,38,34,1736424796847,2,7,3,"Far",37
1312,1,3,6,52,9,12,1736424797619,3,7,2,"Far",38
1312,1,5,5,46,30,28,1736424798334,4,7,3,"Far",9
1312,1,6,3,31,24,23,1736424798966,5,7,3,"Far",30
1312,1,6,1,15,28,26,1736424799676,6,7,2,"Far",24
1312,1,2,0,3,0,5,1736424800482,7,7,5,"Far",28
1312,1,1,1,10,42,37,1736424801103,8,7,2,"Far",0
1312,1,0,2,17,36,32,1736424801774,9,7,2,"Far",42
1312,1,0,5,41,24,23,1736424802580,10,7,3,"Far",36
1312,1,0,6,49,30,28,1736424803263,11,7,1,"Near",24
1312,1,2,6,51,18,19,1736424803887,12,7,2,"Far",30
1312,1,2,4,35,40,35,1736424804545,13,7,2,"Far",18
1312,1,3,3,28,31,29,1736424805224,14,7,2,"Far",40
1312,1,4,2,21,30,28,1736424805780,15,7,2,"Far",31
1312,1,5,2,22,24,23,1736424806376,16,7,1,"Near",30
1312,1,5,4,38,41,36,1736424807043,17,7,2,"Far",24
1312,1,7,5,48,28,26,1736424807811,18,7,3,"Far",41
1312,1,7,6,56,25,24,1736424808476,19,7,1,"Near",28
1312,1,7,7,64,43,38,1736424809018,20,7,1,"Near",25
1312,1,6,7,63,49,42,1736424809570,21,7,1,"Near",43
1312,1,5,6,54,31,29,1736424810200,22,7,2,"Far",49
1312,1,5,7,62,35,32,1736424810717,23,7,1,"Near",31
1312,1,4,7,61,16,17,1736424811345,24,7,1,"Near",35
1312,1,6,5,47,36,32,1736424812415,25,7,4,"Far",16
1312,1,3,1,12,37,34,1736424813119,0,8,NA,NA,NA
1312,1,2,3,27,10,13,1736424813952,1,8,3,"Far",37
1312,1,3,4,36,16,17,1736424814584,2,8,2,"Far",10
1312,1,5,5,46,45,40,1736424815210,3,8,3,"Far",16
1312,1,5,3,30,27,26,1736424815871,4,8,2,"Far",45
1312,1,7,2,24,48,42,1736424816641,5,8,3,"Far",27
1312,1,6,0,7,13,15,1736424817553,6,8,3,"Far",48
1312,1,5,1,14,16,17,1736424818065,7,8,2,"Far",13
1312,1,2,0,3,36,33,1736424818708,8,8,4,"Far",16
1312,1,1,1,10,16,17,1736424819278,9,8,2,"Far",36
1312,1,0,3,25,31,29,1736424819839,10,8,3,"Far",16
1312,1,1,5,42,24,24,1736424820434,11,8,3,"Far",31
1312,1,4,6,53,33,31,1736424821201,12,8,4,"Far",24
1312,1,6,7,63,5,9,1736424822009,13,8,3,"Far",33
1312,1,7,6,56,26,25,1736424822606,14,8,2,"Far",5
1312,1,7,4,40,39,35,1736424823402,15,8,2,"Far",26
1312,1,2,6,51,40,36,1736424827008,16,8,7,"Far",39
1312,1,0,6,49,25,25,1736424827818,17,8,2,"Far",40
1312,1,2,7,59,17,18,1736424828556,18,8,3,"Far",25
1312,1,3,3,28,0,5,1736424829372,19,8,5,"Far",17
1312,1,5,2,22,21,21,1736424830069,20,8,3,"Far",0
1312,1,7,0,8,19,20,1736424830735,21,8,4,"Far",21
1312,1,5,0,6,17,18,1736424831367,22,8,2,"Far",19
1312,1,3,0,4,39,35,1736424831969,23,8,2,"Far",17
1312,1,0,0,1,7,10,1736424832696,24,8,3,"Far",39
1312,1,4,2,21,22,22,1736424834213,25,8,6,"Far",7
1312,1,5,0,6,28,27,1736424835271,0,9,NA,NA,NA
1312,1,4,4,37,35,33,1736424836047,1,9,5,"Far",28
1312,1,3,2,20,26,26,1736424836647,2,9,3,"Far",35
1312,1,1,4,34,37,35,1736424837194,3,9,4,"Far",26
1312,1,3,6,52,25,25,1736424837819,4,9,4,"Far",37
1312,1,6,6,55,29,28,1736424838364,5,9,3,"Far",25
1312,1,7,4,40,50,45,1736424839334,6,9,3,"Far",29
1312,1,7,2,24,33,31,1736424839894,7,9,2,"Far",50
1312,1,1,0,2,35,33,1736424841046,8,9,8,"Far",33
1312,1,0,0,1,14,16,1736424841545,9,9,1,"Near",35
1312,1,0,2,17,24,24,1736424842152,10,9,2,"Far",14
1312,1,2,3,27,29,28,1736424842979,11,9,3,"Far",24
1312,1,1,6,50,21,22,1736424843786,12,9,4,"Far",29
1312,1,5,6,54,14,16,1736424844744,13,9,4,"Far",21
1312,1,5,3,30,34,32,1736424845379,14,9,3,"Far",14
1312,1,6,1,15,26,26,1736424845992,15,9,3,"Far",34
1312,1,3,0,4,35,33,1736424846656,16,9,4,"Far",26
1312,1,2,5,43,18,19,1736424848584,17,9,6,"Far",35
1312,1,7,6,56,26,26,1736424849403,18,9,6,"Far",18
1312,1,7,7,64,28,27,1736424849909,19,9,1,"Near",26
1312,1,3,3,28,11,14,1736424850637,20,9,8,"Far",28
1312,1,4,2,21,36,34,1736424851263,21,9,2,"Far",11
1312,1,2,1,11,45,41,1736424851824,22,9,3,"Far",36
1312,1,1,2,18,32,31,1736424852490,23,9,2,"Far",45
1312,1,1,3,26,39,36,1736424853084,24,9,1,"Near",32
1312,1,0,3,25,21,22,1736424853581,25,9,1,"Near",39
1312,1,3,2,20,19,16,1736424854621,0,10,NA,NA,NA
1312,1,3,4,36,11,12,1736424855639,1,10,2,"Far",19
1312,1,6,4,39,17,15,1736424856583,2,10,3,"Far",11
1312,1,6,2,23,26,21,1736424857119,3,10,2,"Far",17
1312,1,4,1,13,23,19,1736424857656,4,10,3,"Far",26
1312,1,2,0,3,16,15,1736424858275,5,10,3,"Far",23
1312,1,1,0,2,14,13,1736424858745,6,10,1,"Near",16
1312,1,1,2,18,20,17,1736424859227,7,10,2,"Far",14
1312,1,2,4,35,5,8,1736424859838,8,10,3,"Far",20
1312,1,1,5,42,37,27,1736424860465,9,10,2,"Far",5
1312,1,3,6,52,20,17,1736424861041,10,10,3,"Far",37
1312,1,5,6,54,27,21,1736424861652,11,10,2,"Far",20
1312,1,7,3,32,27,21,1736424862354,12,10,5,"Far",27
1312,1,7,2,24,18,16,1736424862978,13,10,1,"Near",27
1312,1,7,0,8,37,27,1736424863530,14,10,2,"Far",18
1312,1,6,0,7,22,18,1736424864118,15,10,1,"Near",37
1312,1,6,7,63,23,19,1736424888980,16,10,7,"Far",22
1312,1,0,7,57,24,19,1736424889892,17,10,6,"Far",23
1312,1,0,4,33,29,22,1736424891052,18,10,3,"Far",24
1312,1,0,1,9,26,21,1736424891953,19,10,3,"Far",29
1312,1,4,3,29,29,22,1736424892800,20,10,6,"Far",26
1312,1,4,5,45,12,12,1736424893452,21,10,2,"Far",29
1312,1,7,6,56,6,9,1736424894212,22,10,4,"Far",12
1312,1,7,4,40,30,23,1736424894991,23,10,2,"Far",6
1312,1,5,0,6,21,18,1736424899175,24,10,6,"Far",30
1312,1,4,0,5,29,22,1736424899787,25,10,1,"Near",21
1319,1,3,4,36,26,22,1736436807222,0,1,NA,NA,NA
1319,1,3,2,20,8,10,1736436815804,1,1,2,"Far",26
1319,1,1,1,10,25,21,1736436816512,2,1,3,"Far",8
1319,1,1,4,34,34,27,1736436817201,3,1,3,"Far",25
1319,1,6,5,47,28,23,1736436818143,4,1,6,"Far",34
1319,1,7,2,24,8,10,1736436818833,5,1,4,"Far",28
1319,1,7,3,32,5,8,1736436819336,6,1,1,"Near",8
1319,1,7,5,48,20,18,1736436819940,7,1,2,"Far",5
1319,1,3,6,52,13,13,1736436820858,8,1,5,"Far",20
1319,1,1,7,58,18,17,1736436822012,9,1,3,"Far",13
1319,1,5,1,14,37,29,1736436822814,10,1,10,"Far",18
1319,1,7,0,8,1,6,1736436823504,11,1,3,"Far",37
1319,1,4,0,5,30,24,1736436824298,12,1,3,"Far",1
1319,1,1,0,2,18,17,1736436825004,13,1,3,"Far",30
1319,1,0,0,1,44,33,1736436825610,14,1,1,"Near",18
1319,1,0,2,17,20,18,1736436826089,15,1,2,"Far",44
1319,1,5,3,30,4,8,1736436827368,16,1,6,"Far",20
1319,1,5,5,46,21,18,1736436827971,17,1,2,"Far",4
1319,1,5,6,54,16,15,1736436828440,18,1,1,"Near",21
1319,1,1,5,42,33,26,1736436829255,19,1,5,"Far",16
1319,1,0,6,49,18,17,1736436830093,20,1,2,"Far",33
1319,1,4,3,29,10,11,1736436830913,21,1,7,"Far",18
1319,1,3,1,12,11,12,1736436831660,22,1,3,"Far",10
1319,1,2,3,27,11,12,1736436832453,23,1,3,"Far",11
1319,1,7,7,64,21,18,1736436833697,24,1,9,"Far",11
1319,1,6,1,15,31,25,1736436834723,25,1,7,"Far",21
1319,1,3,4,36,25,20,1736436843382,0,2,NA,NA,NA
1319,1,4,2,21,15,14,1736436848407,1,2,3,"Far",25
1319,1,2,1,11,33,25,1736436849453,2,2,3,"Far",15
1319,1,1,3,26,26,21,1736436850679,3,2,3,"Far",33
1319,1,6,6,55,23,19,1736436852072,4,2,8,"Far",26
1319,1,7,7,64,6,9,1736436853256,5,2,2,"Far",23
1319,1,7,0,8,27,21,1736436854199,6,2,7,"Far",6
1319,1,2,0,3,30,23,1736436855856,7,2,5,"Far",27
1319,1,0,0,1,10,11,1736436856708,8,2,2,"Far",30
1319,1,2,2,19,22,18,1736436857720,9,2,4,"Far",10
1319,1,1,6,50,8,10,1736436859006,10,2,5,"Far",22
1319,1,0,7,57,23,19,1736436859722,11,2,2,"Far",8
1319,1,0,5,41,11,12,1736436860440,12,2,2,"Far",23
1319,1,3,6,52,15,14,1736436861331,13,2,4,"Far",11
1319,1,6,3,31,17,15,1736436862351,14,2,6,"Far",15
1319,1,7,3,32,38,28,1736436862928,15,2,1,"Near",17
1319,1,7,4,40,17,15,1736436863503,16,2,1,"Near",38
1319,1,7,2,24,21,18,1736436864288,17,2,2,"Far",17
1319,1,6,2,23,16,15,1736436864994,18,2,1,"Near",21
1319,1,5,4,38,10,11,1736436866358,19,2,3,"Far",16
1319,1,3,1,12,20,17,1736436867332,20,2,5,"Far",10
1319,1,1,1,10,23,19,1736436868141,21,2,2,"Far",20
1319,1,4,7,61,23,19,1736436869935,22,2,9,"Far",23
1319,1,5,7,62,31,24,1736436870862,23,2,1,"Near",23
1319,1,5,6,54,50,35,1736436871860,24,2,1,"Near",31
1319,1,5,5,46,38,28,1736436873070,25,2,1,"Near",50
1319,1,0,0,1,26,21,1736436874071,0,3,NA,NA,NA
1319,1,1,2,18,30,23,1736436875068,1,3,3,"Far",26
1319,1,2,2,19,29,22,1736436875910,2,3,1,"Near",30
1319,1,5,3,30,26,21,1736436877014,3,3,4,"Far",29
1319,1,6,4,39,35,26,1736436877743,4,3,2,"Far",26
1319,1,7,5,48,32,24,1736436878784,5,3,2,"Far",35
1319,1,5,5,46,19,16,1736436879518,6,3,2,"Far",32
1319,1,7,3,32,21,18,1736436880355,7,3,4,"Far",19
1319,1,6,5,47,33,25,1736436881346,8,3,3,"Far",21
1319,1,5,7,62,23,19,1736436882472,9,3,3,"Far",33
1319,1,1,7,58,14,13,1736436883378,10,3,4,"Far",23
1319,1,1,6,50,24,19,1736436884073,11,3,1,"Near",14
1319,1,7,0,8,26,21,1736436885096,12,3,12,"Far",24
1319,1,6,0,7,29,22,1736436885820,13,3,1,"Near",26
1319,1,5,0,6,37,27,1736436886811,14,3,1,"Near",29
1319,1,4,0,5,27,21,1736436887739,15,3,1,"Near",37
1319,1,5,1,14,33,25,1736436888699,16,3,2,"Far",27
1319,1,0,4,33,25,20,1736436890959,17,3,8,"Far",33
1319,1,2,4,35,51,36,1736436891730,18,3,2,"Far",25
1319,1,3,4,36,41,30,1736436892671,19,3,1,"Near",51
1319,1,2,5,43,37,27,1736436893481,20,3,2,"Far",41
1319,1,2,3,27,43,31,1736436894210,21,3,2,"Far",37
1319,1,2,4,35,50,35,1736436895197,22,3,1,"Near",43
1319,1,1,4,34,41,30,1736436896275,23,3,1,"Near",50
1319,1,2,4,35,51,36,1736436897158,24,3,1,"Near",41
1319,1,2,4,35,50,35,1736436898164,25,3,0,"Repeat",51
1319,1,1,2,18,38,32,1736436899046,0,4,NA,NA,NA
1319,1,1,4,34,19,18,1736436900094,1,4,2,"Far",38
1319,1,2,2,19,41,34,1736436900885,2,4,3,"Far",19
1319,1,3,2,20,29,25,1736436901657,3,4,1,"Near",41
1319,1,2,1,11,49,39,1736436902396,4,4,2,"Far",29
1319,1,1,1,10,49,39,1736436903176,5,4,1,"Near",49
1319,1,1,0,2,33,28,1736436903763,6,4,1,"Near",49
1319,1,2,0,3,37,31,1736436904495,7,4,1,"Near",33
1319,1,3,1,12,35,30,1736436905236,8,4,2,"Far",37
1319,1,3,0,4,36,30,1736436905826,9,4,1,"Near",35
1319,1,0,0,1,34,29,1736436906663,10,4,3,"Far",36
1319,1,0,1,9,41,34,1736436907162,11,4,1,"Near",34
1319,1,0,2,17,42,34,1736436907954,12,4,1,"Near",41
1319,1,0,3,25,35,30,1736436909447,13,4,1,"Near",42
1319,1,2,3,27,21,20,1736436910289,14,4,2,"Far",35
1319,1,1,3,26,29,25,1736436910919,15,4,1,"Near",21
1319,1,3,4,36,32,27,1736436911767,16,4,3,"Far",29
1319,1,7,7,64,29,25,1736436913008,17,4,7,"Far",32
1319,1,7,6,56,24,22,1736436913558,18,4,1,"Near",29
1319,1,7,5,48,14,15,1736436914142,19,4,1,"Near",24
1319,1,6,5,47,9,11,1736436914712,20,4,1,"Near",14
1319,1,6,6,55,11,13,1736436915207,21,4,1,"Near",9
1319,1,6,7,63,21,20,1736436915780,22,4,1,"Near",11
1319,1,5,7,62,18,18,1736436916388,23,4,1,"Near",21
1319,1,7,4,40,25,23,1736436917163,24,4,5,"Far",18
1319,1,7,1,16,23,21,1736436918094,25,4,3,"Far",25
1319,1,5,0,6,28,26,1736436919082,0,5,NA,NA,NA
1319,1,5,1,14,27,25,1736436922609,1,5,1,"Near",28
1319,1,5,2,22,20,20,1736436923348,2,5,1,"Near",27
1319,1,7,1,16,26,24,1736436924184,3,5,3,"Far",20
1319,1,4,1,13,18,18,1736436925007,4,5,3,"Far",26
1319,1,0,0,1,42,36,1736436925715,5,5,5,"Far",18
1319,1,0,1,9,6,9,1736436926455,6,5,1,"Near",42
1319,1,0,2,17,1,6,1736436927102,7,5,1,"Near",6
1319,1,1,0,2,50,42,1736436927963,8,5,3,"Far",1
1319,1,2,0,3,49,41,1736436928865,9,5,1,"Near",50
1319,1,2,1,11,40,35,1736436930051,10,5,1,"Near",49
1319,1,1,1,10,23,22,1736436930615,11,5,1,"Near",40
1319,1,2,2,19,34,30,1736436931493,12,5,2,"Far",23
1319,1,3,0,4,34,30,1736436932258,13,5,3,"Far",34
1319,1,3,1,12,33,29,1736436932771,14,5,1,"Near",34
1319,1,1,6,50,30,27,1736436933748,15,5,7,"Far",33
1319,1,0,6,49,18,18,1736436934415,16,5,1,"Near",30
1319,1,1,5,42,27,25,1736436935028,17,5,2,"Far",18
1319,1,2,6,51,33,29,1736436935677,18,5,2,"Far",27
1319,1,2,7,59,26,24,1736436936245,19,5,1,"Near",33
1319,1,3,6,52,25,24,1736436936947,20,5,2,"Far",26
1319,1,3,7,60,11,13,1736436938092,21,5,1,"Near",25
1319,1,1,7,58,22,21,1736436938912,22,5,2,"Far",11
1319,1,2,5,43,29,26,1736436939784,23,5,3,"Far",22
1319,1,7,7,64,16,17,1736436940630,24,5,7,"Far",29
1319,1,7,6,56,39,34,1736436941201,25,5,1,"Near",16
1319,1,7,4,40,20,17,1736436942654,0,6,NA,NA,NA
1319,1,1,4,34,17,15,1736436943928,1,6,6,"Far",20
1319,1,1,1,10,13,13,1736436944906,2,6,3,"Far",17
1319,1,1,0,2,33,25,1736436945407,3,6,1,"Near",13
1319,1,2,1,11,0,5,1736436946034,4,6,2,"Far",33
1319,1,2,0,3,22,18,1736436946586,5,6,1,"Near",0
1319,1,7,0,8,8,10,1736436947281,6,6,5,"Far",22
1319,1,7,1,16,7,9,1736436948058,7,6,1,"Near",8
1319,1,7,7,64,38,28,1736436948896,8,6,6,"Far",7
1319,1,6,7,63,37,27,1736436949485,9,6,1,"Near",38
1319,1,7,6,56,29,22,1736436950120,10,6,2,"Far",37
1319,1,6,6,55,26,21,1736436950679,11,6,1,"Near",29
1319,1,0,7,57,19,16,1736436951506,12,6,7,"Far",26
1319,1,1,7,58,10,11,1736436952057,13,6,1,"Near",19
1319,1,2,7,59,6,9,1736436952758,14,6,1,"Near",10
1319,1,1,6,50,12,12,1736436953369,15,6,2,"Far",6
1319,1,0,6,49,11,12,1736436953950,16,6,1,"Near",12
1319,1,5,7,62,32,24,1736436955268,17,6,6,"Far",11
1319,1,5,2,22,45,32,1736436956714,18,6,5,"Far",32
1319,1,5,3,30,35,26,1736436957304,19,6,1,"Near",45
1319,1,6,2,23,13,13,1736436957981,20,6,2,"Far",35
1319,1,6,3,31,14,13,1736436958530,21,6,1,"Near",13
1319,1,4,2,21,50,35,1736436959191,22,6,3,"Far",14
1319,1,5,1,14,33,25,1736436959870,23,6,2,"Far",50
1319,1,4,1,13,30,23,1736436960403,24,6,1,"Near",33
1319,1,3,1,12,17,15,1736436960889,25,6,1,"Near",30
1319,1,1,6,50,30,23,1736436961884,0,7,NA,NA,NA
1319,1,0,5,41,22,18,1736436962996,1,7,2,"Far",30
1319,1,0,3,25,14,13,1736436963696,2,7,2,"Far",22
1319,1,1,1,10,9,10,1736436964512,3,7,3,"Far",14
1319,1,7,7,64,33,25,1736436965316,4,7,12,"Far",9
1319,1,7,5,48,13,13,1736436965887,5,7,2,"Far",33
1319,1,6,6,55,28,22,1736436966513,6,7,2,"Far",13
1319,1,7,2,24,37,27,1736436967482,7,7,5,"Far",28
1319,1,7,1,16,43,31,1736436968024,8,7,1,"Near",37
1319,1,6,1,15,32,24,1736436968555,9,7,1,"Near",43
1319,1,7,0,8,37,27,1736436969151,10,7,2,"Far",32
1319,1,6,0,7,32,24,1736436969654,11,7,1,"Near",37
1319,1,6,2,23,29,22,1736436970587,12,7,2,"Far",32
1319,1,0,7,57,28,22,1736436971510,13,7,11,"Far",29
1319,1,4,4,37,23,19,1736436972463,14,7,7,"Far",28
1319,1,4,5,45,26,21,1736436972947,15,7,1,"Near",23
1319,1,4,2,21,25,20,1736436973740,16,7,3,"Far",26
1319,1,4,1,13,41,30,1736436974274,17,7,1,"Near",25
1319,1,3,1,12,47,33,1736436974827,18,7,1,"Near",41
1319,1,4,0,5,38,28,1736436975430,19,7,2,"Far",47
1319,1,3,0,4,28,22,1736436975925,20,7,1,"Near",38
1319,1,2,0,3,23,19,1736436976470,21,7,1,"Near",28
1319,1,2,1,11,29,22,1736436976882,22,7,1,"Near",23
1319,1,3,2,20,43,31,1736436977532,23,7,2,"Far",29
1319,1,7,4,40,15,14,1736436978839,24,7,6,"Far",43
1319,1,6,4,39,9,10,1736436979269,25,7,1,"Near",15
1319,1,3,5,44,14,14,1736436980670,0,8,NA,NA,NA
1319,1,1,1,10,28,23,1736436985613,1,8,6,"Far",14
1319,1,1,2,18,15,15,1736436986097,2,8,1,"Near",28
1319,1,3,1,12,19,17,1736436986883,3,8,3,"Far",15
1319,1,2,1,11,25,21,1736436987299,4,8,1,"Near",19
1319,1,7,7,64,11,12,1736436988251,5,8,11,"Far",25
1319,1,7,5,48,12,13,1736436988955,6,8,2,"Far",11
1319,1,6,6,55,11,12,1736436989574,7,8,2,"Far",12
1319,1,0,6,49,-2,4,1736436990350,8,8,6,"Far",11
1319,1,1,7,58,12,13,1736436990929,9,8,2,"Far",-2
1319,1,1,4,34,18,17,1736436991664,10,8,3,"Far",12
1319,1,6,1,15,27,22,1736436992656,11,8,8,"Far",18
1319,1,6,0,7,30,24,1736436993166,12,8,1,"Near",27
1319,1,5,0,6,49,36,1736436993670,13,8,1,"Near",30
1319,1,7,0,8,9,11,1736436994417,14,8,2,"Far",49
1319,1,5,0,6,49,36,1736436995156,15,8,2,"Far",9
1319,1,4,0,5,40,31,1736436995829,16,8,1,"Near",49
1319,1,4,1,13,16,15,1736436996314,17,8,1,"Near",40
1319,1,5,1,14,25,21,1736436996835,18,8,1,"Near",16
1319,1,0,0,1,16,15,1736436997873,19,8,6,"Far",25
1319,1,0,2,17,32,25,1736436998673,20,8,2,"Far",16
1319,1,0,3,25,27,22,1736436999826,21,8,1,"Near",32
1319,1,0,1,9,30,24,1736437000581,22,8,2,"Far",27
1319,1,6,4,39,21,18,1736437001756,23,8,9,"Far",30
1319,1,6,3,31,26,22,1736437002287,24,8,1,"Near",21
1319,1,5,3,30,22,19,1736437002791,25,8,1,"Near",26
1319,1,3,3,28,11,14,1736437003567,0,9,NA,NA,NA
1319,1,2,2,19,11,14,1736437004568,1,9,2,"Far",11
1319,1,1,0,2,13,15,1736437005266,2,9,3,"Far",11
1319,1,1,1,10,15,17,1736437005956,3,9,1,"Near",13
1319,1,1,6,50,49,44,1736437006702,4,9,5,"Far",15
1319,1,2,6,51,34,32,1736437007407,5,9,1,"Near",49
1319,1,2,7,59,21,22,1736437007965,6,9,1,"Near",34
1319,1,1,7,58,38,35,1736437008520,7,9,1,"Near",21
1319,1,0,7,57,23,23,1736437009105,8,9,1,"Near",38
1319,1,0,6,49,34,32,1736437009682,9,9,1,"Near",23
1319,1,0,5,41,39,36,1736437010426,10,9,1,"Near",34
1319,1,1,5,42,36,34,1736437010919,11,9,1,"Near",39
1319,1,2,5,43,27,27,1736437011530,12,9,1,"Near",36
1319,1,1,4,34,11,14,1736437012550,13,9,2,"Far",27
1319,1,0,4,33,30,29,1736437013188,14,9,1,"Near",11
1319,1,2,4,35,5,9,1736437013960,15,9,2,"Far",30
1319,1,7,7,64,2,7,1736437015297,16,9,8,"Far",5
1319,1,7,6,56,5,9,1736437015864,17,9,1,"Near",2
1319,1,7,0,8,36,34,1736437016850,18,9,6,"Far",5
1319,1,6,0,7,26,26,1736437017402,19,9,1,"Near",36
1319,1,7,1,16,30,29,1736437018132,20,9,2,"Far",26
1319,1,6,1,15,24,24,1736437018872,21,9,1,"Near",30
1319,1,7,2,24,16,18,1736437019746,22,9,2,"Far",24
1319,1,0,3,25,17,19,1736437020940,23,9,8,"Far",16
1319,1,5,0,6,21,22,1736437022982,24,9,8,"Far",17
1319,1,4,0,5,31,30,1736437023496,25,9,1,"Near",21
1319,1,3,2,20,29,27,1736437024742,0,10,NA,NA,NA
1319,1,5,4,38,10,13,1736437026162,1,10,4,"Far",29
1319,1,3,5,44,11,13,1736437026880,2,10,3,"Far",10
1319,1,1,2,18,-1,4,1736437027941,3,10,5,"Far",11
1319,1,1,0,2,23,22,1736437028801,4,10,2,"Far",-1
1319,1,4,2,21,38,34,1736437029930,5,10,5,"Far",23
1319,1,4,1,13,21,21,1736437030519,6,10,1,"Near",38
1319,1,5,1,14,13,15,1736437031063,7,10,1,"Near",21
1319,1,5,2,22,40,35,1736437031553,8,10,1,"Near",13
1319,1,3,1,12,18,19,1736437032471,9,10,3,"Far",40
1319,1,3,3,28,27,26,1736437033140,10,10,2,"Far",18
1319,1,5,3,30,22,22,1736437033757,11,10,2,"Far",27
1319,1,4,3,29,20,20,1736437034244,12,10,1,"Near",22
1319,1,4,4,37,5,9,1736437034839,13,10,1,"Near",20
1319,1,6,1,15,33,30,1736437035492,14,10,5,"Far",5
1319,1,6,2,23,43,38,1736437035976,15,10,1,"Near",33
1319,1,6,0,7,26,25,1736437066722,16,10,2,"Far",43
1319,1,7,1,16,20,20,1736437067852,17,10,2,"Far",26
1319,1,7,2,24,25,24,1736437068365,18,10,1,"Near",20
1319,1,5,0,6,22,22,1736437069226,19,10,4,"Far",25
1319,1,1,6,50,0,5,1736437070455,20,10,10,"Far",22
1319,1,7,6,56,41,36,1736437072199,21,10,6,"Far",0
1319,1,6,6,55,23,22,1736437073046,22,10,1,"Near",41
1319,1,7,5,48,42,37,1736437073679,23,10,2,"Far",23
1319,1,7,7,64,50,43,1736437074348,24,10,2,"Far",42
1319,1,6,7,63,38,34,1736437075798,25,10,1,"Near",50
1325,1,6,5,47,6,9,1737022138839,0,1,NA,NA,NA
1325,1,5,3,30,30,24,1737022143554,1,1,3,"Far",6
1325,1,2,2,19,3,7,1737022144336,2,1,4,"Far",30
1325,1,2,4,35,13,13,1737022145182,3,1,2,"Far",3
1325,1,5,5,46,22,19,1737022146090,4,1,4,"Far",13
1325,1,2,7,59,23,20,1737022147144,5,1,5,"Far",22
1325,1,1,6,50,28,23,1737022147711,6,1,2,"Far",23
1325,1,0,4,33,30,24,1737022148384,7,1,3,"Far",28
1325,1,5,0,6,25,21,1737022149095,8,1,9,"Far",30
1325,1,5,3,30,29,24,1737022149886,9,1,3,"Far",25
1325,1,5,3,30,29,24,1737022150382,10,1,0,"Repeat",29
1325,1,5,3,30,29,24,1737022150827,11,1,0,"Repeat",29
1325,1,2,0,3,25,21,1737022151663,12,1,6,"Far",29
